step,hours,val_loss,train_loss_epoch,train_loss_step,lr-AdamW,epoch,gradient_2norm
12063,1.1376,,,0.308225,0.000386764,26,1.45151
12092,1.1399,,,0.321044,0.000386696,26,0.630029
12121,1.1423,,,0.315426,0.000386627,26,0.413515
12150,1.1447,,,0.311452,0.000386558,26,0.881236
12179,1.1471,,,0.32314,0.000386488,26,0.635992
12208,1.1495,,,0.315372,0.000386419,26,0.538329
12237,1.1519,,,0.305546,0.000386349,26,0.473251
12257,1.1583,0.305236,0.309522,,,26,
12266,1.1594,,,0.332987,0.00038628,27,0.591158
12295,1.1618,,,0.311825,0.00038621,27,0.924684
12324,1.1642,,,0.315475,0.00038614,27,0.729556
12353,1.1666,,,0.307088,0.000386069,27,0.588614
12382,1.1690,,,0.278065,0.000385999,27,0.831772
12411,1.1713,,,0.301703,0.000385928,27,0.714459
12440,1.1738,,,0.291727,0.000385858,27,0.558656
12469,1.1762,,,0.306999,0.000385787,27,0.561412
12498,1.1787,,,0.318505,0.000385716,27,0.627653
12527,1.1811,,,0.299939,0.000385644,27,0.667895
12556,1.1836,,,0.300464,0.000385573,27,0.561116
12585,1.1860,,,0.310179,0.000385501,27,0.632589
12614,1.1884,,,0.306137,0.00038543,27,0.935239
12643,1.1908,,,0.302419,0.000385358,27,0.447116
12672,1.1932,,,0.315172,0.000385286,27,0.529657
12701,1.1955,,,0.31068,0.000385213,27,3.23044
12711,1.2012,0.303547,0.309538,,,27,
12730,1.2031,,,0.308983,0.000385141,28,0.649854
12759,1.2055,,,0.303235,0.000385068,28,1.12262
12788,1.2079,,,0.314104,0.000384995,28,0.902834
12817,1.2103,,,0.301619,0.000384922,28,0.419773
12846,1.2127,,,0.285716,0.000384849,28,0.448443
12875,1.2151,,,0.303919,0.000384776,28,0.599492
12904,1.2175,,,0.292411,0.000384702,28,0.792259
12933,1.2198,,,0.315083,0.000384629,28,0.498524
12962,1.2222,,,0.294075,0.000384555,28,1.06632
12991,1.2246,,,0.314446,0.000384481,28,0.452693
13020,1.2270,,,0.31602,0.000384407,28,0.535773
13049,1.2294,,,0.320072,0.000384332,28,0.691857
13078,1.2318,,,0.303228,0.000384258,28,0.46078
13107,1.2342,,,0.300148,0.000384183,28,0.372974
13136,1.2365,,,0.308229,0.000384108,28,0.430873
13165,1.2438,0.304588,0.306427,0.276704,0.000384033,28,0.505411
13194,1.2465,,,0.302314,0.000383958,29,0.56617
13223,1.2488,,,0.29718,0.000383883,29,0.496554
13252,1.2512,,,0.306159,0.000383807,29,0.480495
13281,1.2536,,,0.318356,0.000383732,29,0.404898
13310,1.2560,,,0.313517,0.000383656,29,0.509239
13339,1.2584,,,0.308951,0.00038358,29,2.61089
13368,1.2608,,,0.290344,0.000383504,29,33.0942
13397,1.2632,,,0.297145,0.000383427,29,0.4781
13426,1.2656,,,0.293395,0.000383351,29,0.842041
13455,1.2680,,,0.310091,0.000383274,29,0.458314
13484,1.2703,,,0.298088,0.000383197,29,0.588283
13513,1.2727,,,0.30059,0.00038312,29,1.0564
13542,1.2751,,,0.294426,0.000383043,29,2.7774
13571,1.2775,,,0.29841,0.000382966,29,0.504391
13600,1.2799,,,0.300433,0.000382888,29,0.402753
13619,1.2863,0.299501,0.304223,,,29,
13629,1.2875,,,0.313846,0.00038281,30,0.473252
