step,hours,val_loss,train_loss_epoch,train_loss_step,lr-AdamW,epoch,gradient_2norm
8699,0.5550,,,0.375296,0.000394616,19,3261.83
8728,0.5566,,,0.360444,0.000394575,19,93195.3
8757,0.5582,,,0.359998,0.000394534,19,3435.68
8786,0.5598,,,0.369465,0.000394494,19,3400.69
8815,0.5614,,,0.367984,0.000394453,19,17391
8844,0.5630,,,0.371377,0.000394412,19,7596.49
8873,0.5646,,,0.366796,0.000394371,19,1031.01
8902,0.5662,,,0.370066,0.000394329,19,6010.93
8931,0.5678,,,0.388355,0.000394288,19,1768.89
8960,0.5694,,,0.397019,0.000394246,19,1398.6
8989,0.5710,,,0.383396,0.000394204,19,355.677
9018,0.5726,,,0.381412,0.000394162,19,3427.52
9047,0.5742,,,0.371487,0.00039412,19,233.505
9076,0.5757,,,0.396657,0.000394078,19,8302.1
9079,0.5793,0.381082,0.380457,,,19,
9105,0.5812,,,0.379543,0.000394036,20,141168
9134,0.5828,,,0.380409,0.000393993,20,1376.56
9163,0.5844,,,0.378228,0.00039395,20,6212.97
9192,0.5860,,,0.381901,0.000393908,20,952.647
9221,0.5876,,,0.403178,0.000393865,20,8369.57
9250,0.5892,,,0.38595,0.000393821,20,6567.85
9279,0.5908,,,0.404999,0.000393778,20,1651.58
9308,0.5924,,,0.407501,0.000393735,20,8238.85
9337,0.5940,,,0.404242,0.000393691,20,3846.92
9366,0.5956,,,0.388426,0.000393647,20,19121.5
9395,0.5972,,,0.399828,0.000393603,20,10872.9
9424,0.5988,,,0.394553,0.000393559,20,15778
9453,0.6004,,,0.38723,0.000393515,20,79392.2
9482,0.6020,,,0.402675,0.000393471,20,18223.6
9511,0.6036,,,0.412083,0.000393426,20,829.8
9533,0.6083,0.402011,0.391744,,,20,
9540,0.6090,,,0.395548,0.000393382,21,8572.61
9569,0.6107,,,0.40083,0.000393337,21,3586.55
9598,0.6123,,,0.40637,0.000393292,21,2641.99
9627,0.6139,,,0.425804,0.000393247,21,27868.5
9656,0.6155,,,0.389924,0.000393202,21,4623.08
9685,0.6171,,,0.390283,0.000393156,21,68545.9
9714,0.6187,,,0.42625,0.000393111,21,4257.09
9743,0.6203,,,0.401888,0.000393065,21,64281.9
9772,0.6220,,,0.387289,0.000393019,21,26506.9
9801,0.6236,,,0.396704,0.000392974,21,5999.24
9830,0.6252,,,0.415129,0.000392927,21,2442.8
9859,0.6268,,,0.411467,0.000392881,21,39109.6
9888,0.6284,,,0.398634,0.000392835,21,787.589
9917,0.6300,,,0.3967,0.000392788,21,7482.22
9946,0.6316,,,0.401475,0.000392742,21,7132.87
9975,0.6332,,,0.409936,0.000392695,21,45415.6
9987,0.6373,0.410612,0.408657,,,21,
10004,0.6386,,,0.413785,0.000392648,22,9145.98
10033,0.6402,,,0.429648,0.000392601,22,194501
10062,0.6419,,,0.409211,0.000392553,22,2.41923e+06
10091,0.6435,,,0.414815,0.000392506,22,5106.35
10120,0.6451,,,0.393875,0.000392458,22,1159.33
10149,0.6467,,,0.409797,0.00039241,22,1198.38
10178,0.6483,,,0.416906,0.000392363,22,1242.02
