tag,step,value
val_norm_L1/w_100,84897,0.907208
val_norm_L1/w_100,85351,0.907086
val_norm_L1/w_100,85805,0.906674
val_norm_L1/w_100,86259,0.909441
val_norm_L1/w_100,86713,0.90943
val_norm_L1/w_100,87167,0.906956
val_norm_L1/w_100,87621,0.908283
val_norm_L1/w_100,88075,0.907751
val_norm_L1/w_100,88529,0.907177
val_norm_L1/w_100,88983,0.906436
val_norm_L1/w_100,89437,0.906511
val_norm_L1/w_100,89891,0.90718
val_norm_L1/w_100,90345,0.907409
val_norm_L1/w_100,90799,0.907284
val_norm_L1/w_100,91253,0.906766
val_norm_L1/w_100,91707,0.906198
val_norm_L1/w_100,92161,0.907073
val_norm_L1/w_100,92615,0.907106
val_norm_L1/w_100,93069,0.906898
val_norm_L1/w_100,93523,0.907018
val_norm_L1/w_100,93977,0.906747
val_norm_L1/w_100,94431,0.906506
val_norm_L1/w_100,94885,0.905879
val_norm_L1/w_100,95339,0.906463
val_norm_L1/w_100,95793,0.907095
val_norm_L1/w_100,96247,0.906972
val_norm_L1/w_100,96701,0.907182
val_norm_L1/w_100,97155,0.907245
val_norm_L1/w_100,97609,0.907093
val_norm_L1/w_100,98063,0.906563
val_norm_L1/w_100,98517,0.907301
val_norm_L1/w_100,98971,0.906943
val_norm_L1/w_100,99425,0.907116
val_norm_L1/w_100,99879,0.907278
val_norm_L1/w_100,100333,0.907095
val_norm_L1/w_100,100787,0.907012
val_norm_L1/w_100,101241,0.906908
val_norm_L1/w_100,101695,0.906898
val_norm_L1/w_100,102149,0.906853
val_norm_L1/w_100,102603,0.90703
val_norm_L1/w_100,103057,0.906924
val_norm_L1/w_100,103511,0.906965
val_norm_L1/w_100,103965,0.906982
val_norm_L1/w_100,104419,0.906978
val_norm_L1/w_100,104873,0.906994
val_norm_L1/w_1000,453,0.415506
val_norm_L1/w_1000,907,0.394227
val_norm_L1/w_1000,1361,0.371786
val_norm_L1/w_1000,1815,0.369306
val_norm_L1/w_1000,2269,0.374615
val_norm_L1/w_1000,2723,0.389974
val_norm_L1/w_1000,3177,0.385494
val_norm_L1/w_1000,3631,0.391479
val_norm_L1/w_1000,4085,0.410557
val_norm_L1/w_1000,4539,0.418132
val_norm_L1/w_1000,4993,0.423886
val_norm_L1/w_1000,5447,0.424125
val_norm_L1/w_1000,5901,0.614263
val_norm_L1/w_1000,6355,0.416284
val_norm_L1/w_1000,6809,0.414456
val_norm_L1/w_1000,7263,0.415422
val_norm_L1/w_1000,7717,0.423559
val_norm_L1/w_1000,8171,0.435761
val_norm_L1/w_1000,8625,0.423405
val_norm_L1/w_1000,9079,0.421976
val_norm_L1/w_1000,9533,0.432352
val_norm_L1/w_1000,9987,0.425412
val_norm_L1/w_1000,10441,0.422517
val_norm_L1/w_1000,10895,0.42398
val_norm_L1/w_1000,11349,0.430445
val_norm_L1/w_1000,11803,0.427884
val_norm_L1/w_1000,12257,0.437595
val_norm_L1/w_1000,12711,0.449401
val_norm_L1/w_1000,13165,0.461285
val_norm_L1/w_1000,13619,0.457089
val_norm_L1/w_1000,14073,0.460975
val_norm_L1/w_1000,14527,0.45468
val_norm_L1/w_1000,14981,0.445769
val_norm_L1/w_1000,15435,0.444234
val_norm_L1/w_1000,15889,0.453444
val_norm_L1/w_1000,16343,0.449802
val_norm_L1/w_1000,16797,0.442132
val_norm_L1/w_1000,17251,0.442192
val_norm_L1/w_1000,17705,0.443269
val_norm_L1/w_1000,18159,0.43742
val_norm_L1/w_1000,18613,0.433977
val_norm_L1/w_1000,19067,0.435031
val_norm_L1/w_1000,19521,0.441366
val_norm_L1/w_1000,19975,0.429164
val_norm_L1/w_1000,20429,0.428087
val_norm_L1/w_1000,20883,0.430568
val_norm_L1/w_1000,21337,0.426302
val_norm_L1/w_1000,21791,0.419782
val_norm_L1/w_1000,22245,0.871196
val_norm_L1/w_1000,22699,0.581015
val_norm_L1/w_1000,23153,0.429372
val_norm_L1/w_1000,23607,0.553848
val_norm_L1/w_1000,24061,0.490398
val_norm_L1/w_1000,24515,0.48918
val_norm_L1/w_1000,24969,0.501717
val_norm_L1/w_1000,25423,0.481498
val_norm_L1/w_1000,25877,0.480224
val_norm_L1/w_1000,26331,0.472058
val_norm_L1/w_1000,26785,0.466784
val_norm_L1/w_1000,27239,0.46339
val_norm_L1/w_1000,27693,0.481034
val_norm_L1/w_1000,28147,0.465809
val_norm_L1/w_1000,28601,0.46488
val_norm_L1/w_1000,29055,0.48586
val_norm_L1/w_1000,29509,0.505236
val_norm_L1/w_1000,29963,0.566939
val_norm_L1/w_1000,30417,0.55151
val_norm_L1/w_1000,30871,0.544491
val_norm_L1/w_1000,31325,0.565755
val_norm_L1/w_1000,31779,0.506271
val_norm_L1/w_1000,32233,0.46663
val_norm_L1/w_1000,32687,0.457914
val_norm_L1/w_1000,33141,0.460848
val_norm_L1/w_1000,33595,0.448054
val_norm_L1/w_1000,34049,0.453424
val_norm_L1/w_1000,34503,0.452949
val_norm_L1/w_1000,34957,0.45091
val_norm_L1/w_1000,35411,0.454714
val_norm_L1/w_1000,35865,0.445429
val_norm_L1/w_1000,36319,0.443582
val_norm_L1/w_1000,36773,0.436285
val_norm_L1/w_1000,37227,0.432647
val_norm_L1/w_1000,37681,0.432655
val_norm_L1/w_1000,38135,1.07942
val_norm_L1/w_1000,38589,1.24008
val_norm_L1/w_1000,39043,0.439128
val_norm_L1/w_1000,39497,0.426311
val_norm_L1/w_1000,39951,0.42494
val_norm_L1/w_1000,40405,0.422365
val_norm_L1/w_1000,40859,0.423336
val_norm_L1/w_1000,41313,0.427973
val_norm_L1/w_1000,41767,0.433574
val_norm_L1/w_1000,42221,0.47411
val_norm_L1/w_1000,42675,0.447042
val_norm_L1/w_1000,43129,0.435217
val_norm_L1/w_1000,43583,0.43915
val_norm_L1/w_1000,44037,0.435684
val_norm_L1/w_1000,44491,0.434234
val_norm_L1/w_1000,44945,0.430988
val_norm_L1/w_1000,45399,0.434774
val_norm_L1/w_1000,45853,0.432543
val_norm_L1/w_1000,46307,0.425511
val_norm_L1/w_1000,46761,0.435361
val_norm_L1/w_1000,47215,0.432747
val_norm_L1/w_1000,47669,0.43166
val_norm_L1/w_1000,48123,0.429909
val_norm_L1/w_1000,48577,0.426009
val_norm_L1/w_1000,49031,0.423246
val_norm_L1/w_1000,49485,0.423577
val_norm_L1/w_1000,49939,0.422362
val_norm_L1/w_1000,50393,0.425118
val_norm_L1/w_1000,50847,0.423117
val_norm_L1/w_1000,51301,0.418091
val_norm_L1/w_1000,51755,0.41806
val_norm_L1/w_1000,52209,0.47846
val_norm_L1/w_1000,52663,1.04522
val_norm_L1/w_1000,53117,0.414936
val_norm_L1/w_1000,53571,0.417579
val_norm_L1/w_1000,54025,0.471337
val_norm_L1/w_1000,54479,0.418494
val_norm_L1/w_1000,54933,0.418943
val_norm_L1/w_1000,55387,0.413333
val_norm_L1/w_1000,55841,0.416376
val_norm_L1/w_1000,56295,0.412329
val_norm_L1/w_1000,56749,0.410663
val_norm_L1/w_1000,57203,0.410989
val_norm_L1/w_1000,57657,0.41087
val_norm_L1/w_1000,58111,0.413551
val_norm_L1/w_1000,58565,0.411634
val_norm_L1/w_1000,59019,0.414617
val_norm_L1/w_1000,59473,0.413022
val_norm_L1/w_1000,59927,0.437423
val_norm_L1/w_1000,60381,0.417601
val_norm_L1/w_1000,60835,0.415984
val_norm_L1/w_1000,61289,0.412631
val_norm_L1/w_1000,61743,0.412423
val_norm_L1/w_1000,62197,1.23016
val_norm_L1/w_1000,62651,0.412788
val_norm_L1/w_1000,63105,0.411265
val_norm_L1/w_1000,63559,0.411194
val_norm_L1/w_1000,64013,0.41245
val_norm_L1/w_1000,64467,0.416017
val_norm_L1/w_1000,64921,0.415589
val_norm_L1/w_1000,65375,0.41193
val_norm_L1/w_1000,65829,0.412421
val_norm_L1/w_1000,66283,0.432965
val_norm_L1/w_1000,66737,0.41093
val_norm_L1/w_1000,67191,0.41138
val_norm_L1/w_1000,67645,0.411344
val_norm_L1/w_1000,68099,0.412112
val_norm_L1/w_1000,68553,0.411512
val_norm_L1/w_1000,69007,0.411116
val_norm_L1/w_1000,69461,0.410235
val_norm_L1/w_1000,69915,0.410455
val_norm_L1/w_1000,70369,0.410459
val_norm_L1/w_1000,70823,0.423592
val_norm_L1/w_1000,71277,0.410289
val_norm_L1/w_1000,71731,0.410213
val_norm_L1/w_1000,72185,0.412693
val_norm_L1/w_1000,72639,0.41031
val_norm_L1/w_1000,73093,0.410031
val_norm_L1/w_1000,73547,0.411164
val_norm_L1/w_1000,74001,0.418782
val_norm_L1/w_1000,74455,0.411471
val_norm_L1/w_1000,74909,0.599307
val_norm_L1/w_1000,75363,0.409747
val_norm_L1/w_1000,75817,0.410298
val_norm_L1/w_1000,76271,0.410545
val_norm_L1/w_1000,76725,0.410265
val_norm_L1/w_1000,77179,0.411021
val_norm_L1/w_1000,77633,0.410386
val_norm_L1/w_1000,78087,0.411471
val_norm_L1/w_1000,78541,0.438497
val_norm_L1/w_1000,78995,0.410784
val_norm_L1/w_1000,79449,0.410727
val_norm_L1/w_1000,79903,0.410872
val_norm_L1/w_1000,80357,0.410422
val_norm_L1/w_1000,80811,0.410704
val_norm_L1/w_1000,81265,0.411283
val_norm_L1/w_1000,81719,0.411162
val_norm_L1/w_1000,82173,0.411361
val_norm_L1/w_1000,82627,0.411294
val_norm_L1/w_1000,83081,0.411181
val_norm_L1/w_1000,83535,0.425696
val_norm_L1/w_1000,83989,0.415246
val_norm_L1/w_1000,84443,0.410982
val_norm_L1/w_1000,84897,0.41102
val_norm_L1/w_1000,85351,0.411588
val_norm_L1/w_1000,85805,0.411092
val_norm_L1/w_1000,86259,0.412156
val_norm_L1/w_1000,86713,0.414365
val_norm_L1/w_1000,87167,0.410406
val_norm_L1/w_1000,87621,0.411539
val_norm_L1/w_1000,88075,0.410658
val_norm_L1/w_1000,88529,0.410415
val_norm_L1/w_1000,88983,0.410562
val_norm_L1/w_1000,89437,0.410423
val_norm_L1/w_1000,89891,0.410354
val_norm_L1/w_1000,90345,0.410551
val_norm_L1/w_1000,90799,0.410662
val_norm_L1/w_1000,91253,0.410426
val_norm_L1/w_1000,91707,0.410465
val_norm_L1/w_1000,92161,0.41092
val_norm_L1/w_1000,92615,0.410806
val_norm_L1/w_1000,93069,0.410576
val_norm_L1/w_1000,93523,0.410636
val_norm_L1/w_1000,93977,0.410516
val_norm_L1/w_1000,94431,0.410943
val_norm_L1/w_1000,94885,0.410396
val_norm_L1/w_1000,95339,0.410394
val_norm_L1/w_1000,95793,0.410743
val_norm_L1/w_1000,96247,0.410903
val_norm_L1/w_1000,96701,0.410946
val_norm_L1/w_1000,97155,0.41047
val_norm_L1/w_1000,97609,0.410667
val_norm_L1/w_1000,98063,0.410227
val_norm_L1/w_1000,98517,0.41049
val_norm_L1/w_1000,98971,0.410428
val_norm_L1/w_1000,99425,0.410534
val_norm_L1/w_1000,99879,0.410426
val_norm_L1/w_1000,100333,0.410393
val_norm_L1/w_1000,100787,0.410472
val_norm_L1/w_1000,101241,0.410401
val_norm_L1/w_1000,101695,0.410677
val_norm_L1/w_1000,102149,0.410464
val_norm_L1/w_1000,102603,0.410545
val_norm_L1/w_1000,103057,0.410446
val_norm_L1/w_1000,103511,0.410422
val_norm_L1/w_1000,103965,0.410429
val_norm_L1/w_1000,104419,0.410405
val_norm_L1/w_1000,104873,0.410405
val_norm_L1/w_150,453,0.966341
val_norm_L1/w_150,907,0.938569
val_norm_L1/w_150,1361,0.923834
val_norm_L1/w_150,1815,0.914985
val_norm_L1/w_150,2269,0.910014
val_norm_L1/w_150,2723,0.914329
val_norm_L1/w_150,3177,0.922004
val_norm_L1/w_150,3631,0.920637
val_norm_L1/w_150,4085,0.927213
val_norm_L1/w_150,4539,0.950658
val_norm_L1/w_150,4993,0.955593
val_norm_L1/w_150,5447,0.949758
val_norm_L1/w_150,5901,1.12809
val_norm_L1/w_150,6355,0.946593
val_norm_L1/w_150,6809,0.948445
val_norm_L1/w_150,7263,0.945267
val_norm_L1/w_150,7717,0.952182
val_norm_L1/w_150,8171,0.959772
val_norm_L1/w_150,8625,0.957459
val_norm_L1/w_150,9079,0.956527
val_norm_L1/w_150,9533,0.956896
val_norm_L1/w_150,9987,0.952984
val_norm_L1/w_150,10441,0.95713
val_norm_L1/w_150,10895,0.951043
val_norm_L1/w_150,11349,0.956208
val_norm_L1/w_150,11803,0.954083
val_norm_L1/w_150,12257,0.958985
val_norm_L1/w_150,12711,0.975584
val_norm_L1/w_150,13165,0.991239
val_norm_L1/w_150,13619,0.973586
val_norm_L1/w_150,14073,0.980479
val_norm_L1/w_150,14527,0.974579
val_norm_L1/w_150,14981,0.971052
val_norm_L1/w_150,15435,0.984481
val_norm_L1/w_150,15889,0.97957
val_norm_L1/w_150,16343,0.971606
val_norm_L1/w_150,16797,0.967769
val_norm_L1/w_150,17251,0.96301
val_norm_L1/w_150,17705,0.962084
val_norm_L1/w_150,18159,0.958722
val_norm_L1/w_150,18613,0.966831
val_norm_L1/w_150,19067,0.973167
val_norm_L1/w_150,19521,0.968662
val_norm_L1/w_150,19975,0.957688
val_norm_L1/w_150,20429,0.959149
val_norm_L1/w_150,20883,0.960219
val_norm_L1/w_150,21337,0.957663
val_norm_L1/w_150,21791,0.953239
val_norm_L1/w_150,22245,1.54061
val_norm_L1/w_150,22699,1.14497
val_norm_L1/w_150,23153,0.974373
val_norm_L1/w_150,23607,1.14239
val_norm_L1/w_150,24061,1.03869
val_norm_L1/w_150,24515,1.02191
val_norm_L1/w_150,24969,1.02435
val_norm_L1/w_150,25423,1.01838
val_norm_L1/w_150,25877,1.00469
val_norm_L1/w_150,26331,1.0012
val_norm_L1/w_150,26785,0.989738
val_norm_L1/w_150,27239,1.01865
val_norm_L1/w_150,27693,1.04182
val_norm_L1/w_150,28147,1.00249
val_norm_L1/w_150,28601,0.996388
val_norm_L1/w_150,29055,1.00819
val_norm_L1/w_150,29509,1.0449
val_norm_L1/w_150,29963,1.04461
val_norm_L1/w_150,30417,1.0324
val_norm_L1/w_150,30871,1.03576
val_norm_L1/w_150,31325,1.03428
val_norm_L1/w_150,31779,1.0405
val_norm_L1/w_150,32233,1.01029
val_norm_L1/w_150,32687,0.993071
val_norm_L1/w_150,33141,1.00117
val_norm_L1/w_150,33595,0.990201
val_norm_L1/w_150,34049,0.980843
val_norm_L1/w_150,34503,0.986418
val_norm_L1/w_150,34957,0.99549
val_norm_L1/w_150,35411,0.977282
val_norm_L1/w_150,35865,0.97722
val_norm_L1/w_150,36319,0.971268
val_norm_L1/w_150,36773,0.969981
val_norm_L1/w_150,37227,0.972289
val_norm_L1/w_150,37681,0.968727
val_norm_L1/w_150,38135,2.18059
val_norm_L1/w_150,38589,3.04884
val_norm_L1/w_150,39043,0.972922
val_norm_L1/w_150,39497,0.959836
val_norm_L1/w_150,39951,0.95582
val_norm_L1/w_150,40405,0.960185
val_norm_L1/w_150,40859,0.963052
val_norm_L1/w_150,41313,0.975062
val_norm_L1/w_150,41767,0.976505
val_norm_L1/w_150,42221,1.00718
val_norm_L1/w_150,42675,0.989245
val_norm_L1/w_150,43129,0.993747
val_norm_L1/w_150,43583,1.00545
val_norm_L1/w_150,44037,1.01666
val_norm_L1/w_150,44491,1.0078
val_norm_L1/w_150,44945,0.994395
val_norm_L1/w_150,45399,0.990021
val_norm_L1/w_150,45853,0.99459
val_norm_L1/w_150,46307,0.985776
val_norm_L1/w_150,46761,0.988225
val_norm_L1/w_150,47215,0.978268
val_norm_L1/w_150,47669,0.975239
val_norm_L1/w_150,48123,0.970487
val_norm_L1/w_150,48577,0.964757
val_norm_L1/w_150,49031,0.960885
val_norm_L1/w_150,49485,0.964638
val_norm_L1/w_150,49939,0.964342
val_norm_L1/w_150,50393,0.961943
val_norm_L1/w_150,50847,0.96043
val_norm_L1/w_150,51301,0.956262
val_norm_L1/w_150,51755,0.95569
val_norm_L1/w_150,52209,0.968822
val_norm_L1/w_150,52663,1.3402
val_norm_L1/w_150,53117,0.952295
val_norm_L1/w_150,53571,0.955262
val_norm_L1/w_150,54025,1.00921
val_norm_L1/w_150,54479,0.954068
val_norm_L1/w_150,54933,0.953242
val_norm_L1/w_150,55387,0.950442
val_norm_L1/w_150,55841,0.959564
val_norm_L1/w_150,56295,0.952638
val_norm_L1/w_150,56749,0.952093
val_norm_L1/w_150,57203,0.952594
val_norm_L1/w_150,57657,0.95298
val_norm_L1/w_150,58111,0.954573
val_norm_L1/w_150,58565,0.952309
val_norm_L1/w_150,59019,0.954517
val_norm_L1/w_150,59473,0.953285
val_norm_L1/w_150,59927,0.966743
val_norm_L1/w_150,60381,0.954834
val_norm_L1/w_150,60835,0.95485
val_norm_L1/w_150,61289,0.952177
val_norm_L1/w_150,61743,0.951463
val_norm_L1/w_150,62197,1.36927
val_norm_L1/w_150,62651,0.9537
val_norm_L1/w_150,63105,0.952093
val_norm_L1/w_150,63559,0.952737
val_norm_L1/w_150,64013,0.953431
val_norm_L1/w_150,64467,0.956788
val_norm_L1/w_150,64921,0.955306
val_norm_L1/w_150,65375,0.953375
val_norm_L1/w_150,65829,0.952415
val_norm_L1/w_150,66283,0.95666
val_norm_L1/w_150,66737,0.951015
val_norm_L1/w_150,67191,0.952172
val_norm_L1/w_150,67645,0.951823
val_norm_L1/w_150,68099,0.951531
val_norm_L1/w_150,68553,0.951782
val_norm_L1/w_150,69007,0.951519
val_norm_L1/w_150,69461,0.951211
val_norm_L1/w_150,69915,0.950765
val_norm_L1/w_150,70369,0.950343
val_norm_L1/w_150,70823,0.9536
val_norm_L1/w_150,71277,0.950647
val_norm_L1/w_150,71731,0.950658
val_norm_L1/w_150,72185,0.952394
val_norm_L1/w_150,72639,0.949789
val_norm_L1/w_150,73093,0.949578
val_norm_L1/w_150,73547,0.950422
val_norm_L1/w_150,74001,0.954393
val_norm_L1/w_150,74455,0.950861
val_norm_L1/w_150,74909,1.06432
val_norm_L1/w_150,75363,0.95003
val_norm_L1/w_150,75817,0.949592
val_norm_L1/w_150,76271,0.949332
val_norm_L1/w_150,76725,0.949949
val_norm_L1/w_150,77179,0.949072
val_norm_L1/w_150,77633,0.949746
val_norm_L1/w_150,78087,0.949765
val_norm_L1/w_150,78541,0.958092
val_norm_L1/w_150,78995,0.949715
val_norm_L1/w_150,79449,0.950001
val_norm_L1/w_150,79903,0.949964
val_norm_L1/w_150,80357,0.949956
val_norm_L1/w_150,80811,0.950024
val_norm_L1/w_150,81265,0.950035
val_norm_L1/w_150,81719,0.949102
val_norm_L1/w_150,82173,0.949579
val_norm_L1/w_150,82627,0.949728
val_norm_L1/w_150,83081,0.950204
val_norm_L1/w_150,83535,0.952263
val_norm_L1/w_150,83989,0.950577
val_norm_L1/w_150,84443,0.949932
val_norm_L1/w_150,84897,0.949819
val_norm_L1/w_150,85351,0.950006
val_norm_L1/w_150,85805,0.950032
val_norm_L1/w_150,86259,0.949633
val_norm_L1/w_150,86713,0.949356
val_norm_L1/w_150,87167,0.949405
val_norm_L1/w_150,87621,0.949969
val_norm_L1/w_150,88075,0.94914
val_norm_L1/w_150,88529,0.949149
val_norm_L1/w_150,88983,0.949406
val_norm_L1/w_150,89437,0.949054
val_norm_L1/w_150,89891,0.949203
val_norm_L1/w_150,90345,0.949016
val_norm_L1/w_150,90799,0.948943
val_norm_L1/w_150,91253,0.949094
val_norm_L1/w_150,91707,0.948785
val_norm_L1/w_150,92161,0.948919
val_norm_L1/w_150,92615,0.948896
val_norm_L1/w_150,93069,0.94906
val_norm_L1/w_150,93523,0.949028
val_norm_L1/w_150,93977,0.948888
val_norm_L1/w_150,94431,0.948855
val_norm_L1/w_150,94885,0.949097
val_norm_L1/w_150,95339,0.949289
val_norm_L1/w_150,95793,0.948889
val_norm_L1/w_150,96247,0.948797
val_norm_L1/w_150,96701,0.948881
val_norm_L1/w_150,97155,0.948904
val_norm_L1/w_150,97609,0.948831
val_norm_L1/w_150,98063,0.948913
val_norm_L1/w_150,98517,0.948892
val_norm_L1/w_150,98971,0.948979
val_norm_L1/w_150,99425,0.948767
val_norm_L1/w_150,99879,0.948732
val_norm_L1/w_150,100333,0.948824
val_norm_L1/w_150,100787,0.948794
val_norm_L1/w_150,101241,0.94888
val_norm_L1/w_150,101695,0.949061
val_norm_L1/w_150,102149,0.948897
val_norm_L1/w_150,102603,0.948855
val_norm_L1/w_150,103057,0.948854
val_norm_L1/w_150,103511,0.948841
val_norm_L1/w_150,103965,0.948847
val_norm_L1/w_150,104419,0.948839
val_norm_L1/w_150,104873,0.948839
val_norm_L1/w_200,453,0.883559
val_norm_L1/w_200,907,0.861776
val_norm_L1/w_200,1361,0.85214
val_norm_L1/w_200,1815,0.846727
val_norm_L1/w_200,2269,0.842378
val_norm_L1/w_200,2723,0.844165
val_norm_L1/w_200,3177,0.848245
val_norm_L1/w_200,3631,0.851299
val_norm_L1/w_200,4085,0.853959
val_norm_L1/w_200,4539,0.879496
val_norm_L1/w_200,4993,0.879397
val_norm_L1/w_200,5447,0.881059
val_norm_L1/w_200,5901,1.09572
val_norm_L1/w_200,6355,0.872934
val_norm_L1/w_200,6809,0.879828
val_norm_L1/w_200,7263,0.871764
val_norm_L1/w_200,7717,0.872614
val_norm_L1/w_200,8171,0.876872
val_norm_L1/w_200,8625,0.877806
val_norm_L1/w_200,9079,0.876856
val_norm_L1/w_200,9533,0.889772
val_norm_L1/w_200,9987,0.893091
val_norm_L1/w_200,10441,0.894104
val_norm_L1/w_200,10895,0.886136
val_norm_L1/w_200,11349,0.899736
val_norm_L1/w_200,11803,0.89042
val_norm_L1/w_200,12257,0.891216
val_norm_L1/w_200,12711,0.901785
val_norm_L1/w_200,13165,0.928022
val_norm_L1/w_200,13619,0.931899
val_norm_L1/w_200,14073,0.937303
val_norm_L1/w_200,14527,0.958289
val_norm_L1/w_200,14981,0.925228
val_norm_L1/w_200,15435,0.950443
val_norm_L1/w_200,15889,0.941557
val_norm_L1/w_200,16343,0.923938
val_norm_L1/w_200,16797,0.893882
val_norm_L1/w_200,17251,0.890946
val_norm_L1/w_200,17705,0.896719
val_norm_L1/w_200,18159,0.894937
val_norm_L1/w_200,18613,0.893871
val_norm_L1/w_200,19067,0.899405
val_norm_L1/w_200,19521,0.893948
val_norm_L1/w_200,19975,0.88977
val_norm_L1/w_200,20429,0.892535
val_norm_L1/w_200,20883,0.899778
val_norm_L1/w_200,21337,0.891014
val_norm_L1/w_200,21791,0.879078
val_norm_L1/w_200,22245,1.4271
val_norm_L1/w_200,22699,1.2343
val_norm_L1/w_200,23153,0.889032
val_norm_L1/w_200,23607,1.10284
val_norm_L1/w_200,24061,0.986151
val_norm_L1/w_200,24515,0.961403
val_norm_L1/w_200,24969,0.954016
val_norm_L1/w_200,25423,0.936055
val_norm_L1/w_200,25877,0.930964
val_norm_L1/w_200,26331,0.923298
val_norm_L1/w_200,26785,0.912514
val_norm_L1/w_200,27239,0.918639
val_norm_L1/w_200,27693,0.93323
val_norm_L1/w_200,28147,0.917017
val_norm_L1/w_200,28601,0.911194
val_norm_L1/w_200,29055,0.921189
val_norm_L1/w_200,29509,0.939613
val_norm_L1/w_200,29963,0.964164
val_norm_L1/w_200,30417,0.970288
val_norm_L1/w_200,30871,0.971901
val_norm_L1/w_200,31325,0.967072
val_norm_L1/w_200,31779,0.947733
val_norm_L1/w_200,32233,0.952903
val_norm_L1/w_200,32687,0.931375
val_norm_L1/w_200,33141,0.916344
val_norm_L1/w_200,33595,0.904474
val_norm_L1/w_200,34049,0.907016
val_norm_L1/w_200,34503,0.927612
val_norm_L1/w_200,34957,0.937843
val_norm_L1/w_200,35411,0.917213
val_norm_L1/w_200,35865,0.91609
val_norm_L1/w_200,36319,0.909245
val_norm_L1/w_200,36773,0.898341
val_norm_L1/w_200,37227,0.899549
val_norm_L1/w_200,37681,0.897413
val_norm_L1/w_200,38135,2.40471
val_norm_L1/w_200,38589,2.5223
val_norm_L1/w_200,39043,0.894931
val_norm_L1/w_200,39497,0.887171
val_norm_L1/w_200,39951,0.883991
val_norm_L1/w_200,40405,0.883767
val_norm_L1/w_200,40859,0.88219
val_norm_L1/w_200,41313,0.889173
val_norm_L1/w_200,41767,0.885582
val_norm_L1/w_200,42221,0.899499
val_norm_L1/w_200,42675,0.899796
val_norm_L1/w_200,43129,0.899906
val_norm_L1/w_200,43583,0.903739
val_norm_L1/w_200,44037,0.902024
val_norm_L1/w_200,44491,0.90354
val_norm_L1/w_200,44945,0.904248
val_norm_L1/w_200,45399,0.896086
val_norm_L1/w_200,45853,0.894943
val_norm_L1/w_200,46307,0.89743
val_norm_L1/w_200,46761,0.896115
val_norm_L1/w_200,47215,0.896819
val_norm_L1/w_200,47669,0.893005
val_norm_L1/w_200,48123,0.904908
val_norm_L1/w_200,48577,0.884646
val_norm_L1/w_200,49031,0.891251
val_norm_L1/w_200,49485,0.887595
val_norm_L1/w_200,49939,0.887226
val_norm_L1/w_200,50393,0.886749
val_norm_L1/w_200,50847,0.884051
val_norm_L1/w_200,51301,0.882253
val_norm_L1/w_200,51755,0.885357
val_norm_L1/w_200,52209,0.886987
val_norm_L1/w_200,52663,1.47775
val_norm_L1/w_200,53117,0.88104
val_norm_L1/w_200,53571,0.883639
val_norm_L1/w_200,54025,0.934342
val_norm_L1/w_200,54479,0.889734
val_norm_L1/w_200,54933,0.880806
val_norm_L1/w_200,55387,0.877237
val_norm_L1/w_200,55841,0.881834
val_norm_L1/w_200,56295,0.877775
val_norm_L1/w_200,56749,0.876768
val_norm_L1/w_200,57203,0.87733
val_norm_L1/w_200,57657,0.877502
val_norm_L1/w_200,58111,0.879867
val_norm_L1/w_200,58565,0.877012
val_norm_L1/w_200,59019,0.878736
val_norm_L1/w_200,59473,0.87699
val_norm_L1/w_200,59927,0.89114
val_norm_L1/w_200,60381,0.877359
val_norm_L1/w_200,60835,0.87768
val_norm_L1/w_200,61289,0.875564
val_norm_L1/w_200,61743,0.875586
val_norm_L1/w_200,62197,1.31774
val_norm_L1/w_200,62651,0.876671
val_norm_L1/w_200,63105,0.875833
val_norm_L1/w_200,63559,0.8762
val_norm_L1/w_200,64013,0.877483
val_norm_L1/w_200,64467,0.877537
val_norm_L1/w_200,64921,0.878413
val_norm_L1/w_200,65375,0.876545
val_norm_L1/w_200,65829,0.876724
val_norm_L1/w_200,66283,0.880951
val_norm_L1/w_200,66737,0.876145
val_norm_L1/w_200,67191,0.876213
val_norm_L1/w_200,67645,0.87575
val_norm_L1/w_200,68099,0.875934
val_norm_L1/w_200,68553,0.876203
val_norm_L1/w_200,69007,0.876107
val_norm_L1/w_200,69461,0.876967
val_norm_L1/w_200,69915,0.876053
val_norm_L1/w_200,70369,0.876056
val_norm_L1/w_200,70823,0.878205
val_norm_L1/w_200,71277,0.87668
val_norm_L1/w_200,71731,0.876185
val_norm_L1/w_200,72185,0.87741
val_norm_L1/w_200,72639,0.875996
val_norm_L1/w_200,73093,0.875593
val_norm_L1/w_200,73547,0.87781
val_norm_L1/w_200,74001,0.884446
val_norm_L1/w_200,74455,0.876019
val_norm_L1/w_200,74909,0.988614
val_norm_L1/w_200,75363,0.875732
val_norm_L1/w_200,75817,0.875254
val_norm_L1/w_200,76271,0.875568
val_norm_L1/w_200,76725,0.875182
val_norm_L1/w_200,77179,0.875235
val_norm_L1/w_200,77633,0.875564
val_norm_L1/w_200,78087,0.875258
val_norm_L1/w_200,78541,0.887332
val_norm_L1/w_200,78995,0.876201
val_norm_L1/w_200,79449,0.875337
val_norm_L1/w_200,79903,0.875351
val_norm_L1/w_200,80357,0.875381
val_norm_L1/w_200,80811,0.875826
val_norm_L1/w_200,81265,0.876849
val_norm_L1/w_200,81719,0.875298
val_norm_L1/w_200,82173,0.87535
